user_id,Total_Transactions,Avg_Transaction_Value,Total_Spent,Active_Days,Preferred_Payment_Method,Churn,Churn_Prediction,Churn_Probability,Risk_Category,Customer_Value_Tier,Priority_Score
cust_0743,221,9003.418161,1989755.414,152,Credit Card,0,0,0.0,Low Risk,Silver,0.04088315691911302
cust_0744,773,13030.91733,10072899.1,234,UPI,0,0,0.0,Low Risk,Platinum,0.20696609826422227
cust_0745,506,16310.01874,8252869.482,141,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.16957026762765978
cust_0746,58,5356.433102,310673.1199,119,Wallet Balance,0,0,0.015,Low Risk,Bronze,0.015383346325912855
cust_0747,827,10276.68961,8498822.311,9,Credit Card,1,1,0.995,Critical Risk,Platinum,0.7716238174418515
cust_0748,460,13243.5712,6092042.75,177,UPI,0,0,0.0,Low Risk,Gold,0.1251721382204993
cust_0749,128,11036.54129,1412677.285,49,UPI,1,1,0.995,Critical Risk,Silver,0.6260260334070997
cust_0750,699,5487.674141,3835884.224,298,Debit Card,0,0,0.0,Low Risk,Gold,0.07881524309466816
cust_0751,717,15927.68594,11420150.82,333,Debit Card,0,0,0.0,Low Risk,Platinum,0.2346478440158662
cust_0752,86,3475.486639,298891.851,149,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.006141278651787676
cust_0753,104,18100.54688,1882456.875,157,Debit Card,0,0,0.0,Low Risk,Silver,0.03867851258128961
cust_0754,143,19052.40901,2724494.489,92,Debit Card,0,0,0.035,Low Risk,Silver,0.07697971234822616
cust_0755,205,7317.809509,1500150.949,152,Wallet Balance,0,0,0.0,Low Risk,Silver,0.03082333950132592
cust_0756,641,7529.873992,4826649.229,170,UPI,0,0,0.0,Low Risk,Gold,0.09917231858464132
cust_0757,758,14868.1324,11270044.36,84,Debit Card,1,1,0.985,Critical Risk,Platinum,0.8225636328029836
cust_0758,38,9131.209085,346985.9452,359,Credit Card,0,0,0.0,Low Risk,Bronze,0.007129459604193519
cust_0759,363,581.9167705,211235.7877,327,Debit Card,0,0,0.0,Low Risk,Bronze,0.00434022483100606
cust_0760,621,18398.33579,11425366.52,48,Wallet Balance,1,1,1.0,Critical Risk,Platinum,0.8347550100926828
cust_0761,309,8620.699336,2663796.095,335,Credit Card,0,0,0.0,Low Risk,Silver,0.054732553049560644
cust_0762,52,4077.86706,212049.0871,217,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.004356935551709957
cust_0763,1,11117.72482,11117.72482,77,Credit Card,1,1,0.965,Critical Risk,Bronze,0.5792284339498219
cust_0764,11,4385.93419,48245.27609,43,UPI,1,1,0.985,Critical Risk,Bronze,0.591991287260291
cust_0765,826,4128.379774,3410041.693,264,Debit Card,0,0,0.0,Low Risk,Silver,0.07006553099678452
cust_0766,747,10919.16923,8156619.418,63,Debit Card,1,1,0.995,Critical Risk,Platinum,0.7645926343757034
cust_0767,640,7826.935421,5009238.669,245,Credit Card,0,0,0.005,Low Risk,Gold,0.10592395191342639
cust_0768,936,11464.13563,10730430.95,120,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.220476290327891
cust_0769,214,19936.54048,4266419.663,319,Wallet Balance,0,0,0.0,Low Risk,Gold,0.0876613795534662
cust_0770,995,17181.77291,17095864.04,262,Credit Card,0,0,0.0,Low Risk,Platinum,0.3512657321082889
cust_0771,956,163.3392778,156152.3496,330,Debit Card,0,0,0.01,Low Risk,Bronze,0.009208435050392075
cust_0772,755,1020.608634,770559.5184,250,Credit Card,0,0,0.0,Low Risk,Bronze,0.015832551822504228
cust_0773,556,12205.48801,6786251.333,52,UPI,1,1,1.0,Critical Risk,Gold,0.7394359207103929
cust_0774,518,12528.85906,6489948.994,277,Debit Card,0,0,0.0,Low Risk,Gold,0.13334784830933077
cust_0775,668,17565.03497,11733443.36,142,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.24108501110901095
cust_0776,415,12584.85292,5222713.961,251,UPI,0,0,0.0,Low Risk,Gold,0.10731019144808585
cust_0777,8,4562.013625,36496.109,314,UPI,0,0,0.005,Low Risk,Bronze,0.003749879176448394
cust_0778,5,9375.639392,46878.19696,225,Debit Card,0,0,0.02,Low Risk,Bronze,0.012963198124209636
cust_0779,362,16181.61816,5857745.774,153,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12035807918184319
cust_0780,694,18457.27104,12809346.1,56,Debit Card,1,1,0.99,Critical Risk,Platinum,0.8571913967680895
cust_0781,112,4745.933228,531544.5216,339,Credit Card,0,0,0.0,Low Risk,Bronze,0.01092155243461881
cust_0782,273,10796.69865,2947498.732,9,UPI,1,1,1.0,Critical Risk,Silver,0.6605617415745565
cust_0783,422,3186.961728,1344897.849,241,Debit Card,0,0,0.0,Low Risk,Bronze,0.027633381175383276
cust_0784,265,9945.023982,2635431.355,164,Debit Card,0,0,0.0,Low Risk,Silver,0.05414974769156007
cust_0785,458,1811.381274,829612.6234,133,UPI,0,0,0.005,Low Risk,Bronze,0.02004590565548737
cust_0786,212,18835.14412,3993050.553,81,Credit Card,1,1,1.0,Critical Risk,Gold,0.6820445122026692
cust_0787,78,12764.7486,995650.3909,350,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.020457454660676663
cust_0788,782,17085.79267,13361089.87,135,Debit Card,0,0,0.0,Low Risk,Platinum,0.2745279796311595
cust_0789,666,19965.92053,13297303.07,134,UPI,0,0,0.02,Low Risk,Platinum,0.28521736339389764
cust_0790,221,3661.493234,809190.0047,52,UPI,1,1,0.99,Critical Risk,Bronze,0.6106262856765007
cust_0791,369,13885.92687,5123907.013,202,Credit Card,0,0,0.0,Low Risk,Gold,0.10528002234722036
cust_0792,958,17740.85601,16995740.05,198,Debit Card,0,0,0.015,Low Risk,Platinum,0.3582085019755116
cust_0793,347,11523.00397,3998482.376,106,UPI,0,0,0.0,Low Risk,Gold,0.08215611892101421
cust_0794,25,12797.5306,319938.2651,311,Credit Card,0,0,0.005,Low Risk,Bronze,0.009573715645892988
cust_0795,976,8159.345079,7963520.798,244,Debit Card,0,0,0.0,Low Risk,Platinum,0.16362507076121174
cust_0796,420,13498.46907,5669357.008,233,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11648728811476781
cust_0797,354,7917.602515,2802831.29,14,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6575892849144271
cust_0798,720,9537.626567,6867091.128,225,Debit Card,0,0,0.0,Low Risk,Gold,0.14109692185708653
cust_0799,417,2067.205735,862024.7915,211,Debit Card,0,0,0.0,Low Risk,Bronze,0.017711872811650098
cust_0800,515,166.0899196,85536.3086,201,Debit Card,0,0,0.0,Low Risk,Bronze,0.001757499591241457
cust_0801,215,1112.470972,239181.2589,165,Debit Card,0,0,0.005,Low Risk,Bronze,0.007914415546211298
cust_0802,907,3858.507602,3499666.395,49,Credit Card,1,1,0.985,Critical Risk,Silver,0.6629070340930514
cust_0803,112,9137.510354,1023401.16,133,UPI,0,0,0.005,Low Risk,Bronze,0.024027644865843942
cust_0804,954,429.6714763,409906.5884,70,Credit Card,1,1,0.965,Critical Risk,Bronze,0.5874222790689868
cust_0805,704,3127.173417,2201530.085,119,UPI,0,0,0.0,Low Risk,Silver,0.04523445409115154
cust_0806,914,15631.07763,14286804.96,139,Credit Card,0,0,0.005,Low Risk,Platinum,0.29654848588060795
cust_0807,559,15245.7095,8522351.61,243,Debit Card,0,0,0.0,Low Risk,Platinum,0.1751072698382845
cust_0808,428,15796.70853,6760991.251,181,Credit Card,0,0,0.0,Low Risk,Gold,0.1389169062179937
cust_0809,733,18431.60345,13510365.33,183,UPI,0,0,0.01,Low Risk,Platinum,0.2835951164322019
cust_0810,699,2390.229305,1670770.284,335,Wallet Balance,0,0,0.0,Low Risk,Silver,0.0343290251736252
cust_0811,562,3271.166126,1838395.363,50,Debit Card,1,1,1.0,Critical Risk,Silver,0.6377731883909319
cust_0812,709,6677.736756,4734515.36,181,Wallet Balance,0,0,0.0,Low Risk,Gold,0.09727926007232912
cust_0813,216,18303.67257,3953593.275,125,UPI,0,0,0.0,Low Risk,Gold,0.08123379040403755
cust_0814,413,15511.80008,6406373.434,231,Debit Card,0,0,0.0,Low Risk,Gold,0.1316306358770681
cust_0815,733,6489.184234,4756572.043,311,Debit Card,0,0,0.0,Low Risk,Gold,0.09773245488504799
cust_0816,380,1761.839997,669499.199,348,Debit Card,0,0,0.0,Low Risk,Bronze,0.013756083093103964
cust_0817,602,12331.43672,7423524.907,3,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7525298695158242
cust_0818,232,5143.815124,1193365.109,173,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.02451986443648466
cust_0819,835,10627.73979,8874162.728,81,UPI,1,1,1.0,Critical Risk,Platinum,0.7823358714251338
cust_0820,258,18836.64916,4859855.483,275,UPI,0,0,0.0,Low Risk,Gold,0.09985460168507967
cust_0821,665,11456.61873,7618651.458,315,Credit Card,0,0,0.0,Low Risk,Gold,0.15653910067433202
cust_0822,256,18477.45038,4730227.298,345,UPI,0,0,0.005,Low Risk,Gold,0.10019115401145781
cust_0823,403,7866.845332,3170338.669,219,Credit Card,0,0,0.0,Low Risk,Silver,0.06514039483420596
cust_0824,424,12670.69323,5372373.931,140,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11038522870893169
cust_0825,770,17878.86058,13766722.65,63,UPI,1,1,0.99,Critical Risk,Platinum,0.8768624455055044
cust_0826,979,11763.86636,11516825.17,27,Debit Card,1,1,0.995,Critical Risk,Platinum,0.8336341949981498
cust_0827,65,12301.82455,799618.596,196,Credit Card,0,0,0.0,Low Risk,Bronze,0.016429623613884455
cust_0828,190,14328.99656,2722509.347,152,Credit Card,0,0,0.0,Low Risk,Silver,0.055938923982318624
cust_0829,603,17643.33407,10638930.44,252,Credit Card,0,0,0.0,Low Risk,Platinum,0.21859624533231603
cust_0830,950,1772.719424,1684083.453,248,Wallet Balance,0,0,0.0,Low Risk,Silver,0.03460256853151133
cust_0831,173,6743.81905,1166680.696,154,Credit Card,0,0,0.0,Low Risk,Bronze,0.02397158446383199
cust_0832,759,7959.717674,6041425.715,210,UPI,0,0,0.0,Low Risk,Gold,0.12413211884418551
cust_0833,768,18195.09621,13973833.89,22,Credit Card,1,1,0.96,Critical Risk,Platinum,0.8631179239753984
cust_0834,628,19120.59841,12007735.8,70,Debit Card,1,1,0.98,Critical Risk,Platinum,0.8347208499600298
cust_0835,561,2416.405489,1355603.479,19,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6278533478849238
cust_0836,227,2390.962519,542748.4918,101,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.011151758453198171
cust_0837,581,18697.88727,10863472.5,162,UPI,0,0,0.0,Low Risk,Platinum,0.2232098718159181
cust_0838,934,5922.480309,5531596.608,139,Debit Card,0,0,0.0,Low Risk,Gold,0.1136567492400839
cust_0839,388,4843.870237,1879421.652,88,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6386161483845042
cust_0840,401,722.1010864,289562.5357,37,Wallet Balance,1,1,0.995,Critical Risk,Bronze,0.6029495908399721
cust_0841,638,5519.162736,3521225.826,171,Wallet Balance,0,0,0.0,Low Risk,Silver,0.07235001195578672
cust_0842,949,13873.59328,13166040.02,260,UPI,0,0,0.0,Low Risk,Platinum,0.27052032443470053
cust_0843,213,8526.462893,1816136.596,338,UPI,0,0,0.0,Low Risk,Silver,0.037315841393565245
cust_0844,53,10342.23833,548138.6315,271,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.011262508712059405
cust_0845,624,18346.73898,11448365.12,255,Credit Card,0,0,0.0,Low Risk,Platinum,0.23522755830946573
cust_0846,671,2302.648756,1545077.315,140,Wallet Balance,0,0,0.0,Low Risk,Silver,0.0317464336957481
cust_0847,752,1434.101898,1078444.627,68,Debit Card,1,1,0.995,Critical Risk,Bronze,0.6191586133672484
cust_0848,662,17040.09567,11280543.34,68,Debit Card,1,1,0.995,Critical Risk,Platinum,0.8287793535110719
cust_0849,139,15499.36739,2154412.067,169,Wallet Balance,0,0,0.0,Low Risk,Silver,0.04426632840592518
cust_0850,418,5282.046397,2207895.394,105,Wallet Balance,0,0,0.0,Low Risk,Silver,0.04536524098327638
cust_0851,625,6491.440186,4057150.116,315,Wallet Balance,0,0,0.0,Low Risk,Gold,0.08336155472665828
cust_0852,143,6212.453937,888380.913,58,Debit Card,1,1,0.995,Critical Risk,Bronze,0.6152534074361985
cust_0853,882,12959.69787,11430453.52,187,UPI,0,0,0.005,Low Risk,Platinum,0.23785953179308084
cust_0854,509,1233.618025,627911.5746,56,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6129015894391224
cust_0855,650,9793.137689,6365539.498,4,UPI,1,1,1.0,Critical Risk,Gold,0.7307916281269864
cust_0856,486,2686.120653,1305454.637,285,Credit Card,0,0,0.0,Low Risk,Bronze,0.026822948388396613
cust_0857,992,16396.57343,16265400.85,17,Debit Card,1,1,0.995,Critical Risk,Platinum,0.9312023500094491
cust_0858,437,7619.453456,3329701.16,237,Debit Card,0,0,0.0,Low Risk,Silver,0.06841478809919331
cust_0859,816,10556.16814,8613833.204,307,Debit Card,0,0,0.0,Low Risk,Platinum,0.17698692617011172
cust_0860,543,596.0589995,323660.0367,250,Debit Card,0,0,0.0,Low Risk,Bronze,0.006650186236835629
cust_0861,293,1174.703628,344188.1629,24,UPI,1,1,1.0,Critical Risk,Bronze,0.6070719740599947
cust_0862,620,13504.34607,8372694.561,300,Credit Card,0,0,0.0,Low Risk,Platinum,0.17203229259471542
cust_0863,284,15337.7432,4355919.068,116,Debit Card,0,0,0.0,Low Risk,Gold,0.08950030819416106
cust_0864,671,14203.61134,9530623.207,238,Credit Card,0,0,0.0,Low Risk,Platinum,0.19582405021601373
cust_0865,838,14743.00254,12354636.13,169,Credit Card,0,0,0.0,Low Risk,Platinum,0.25384855044366433
cust_0866,14,2101.350812,29418.91137,313,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.0006044652329963145
cust_0867,634,13872.08231,8794900.187,288,UPI,0,0,0.0,Low Risk,Platinum,0.18070727784086205
cust_0868,727,3643.134178,2648558.547,241,UPI,0,0,0.0,Low Risk,Silver,0.05441946981251383
cust_0869,272,1969.328483,535657.3474,364,UPI,0,0,0.0,Low Risk,Bronze,0.011006057947899136
cust_0870,25,15145.645,378641.125,298,UPI,0,0,0.0,Low Risk,Bronze,0.007779873053987573
cust_0871,935,17789.22828,16632928.44,290,Credit Card,0,0,0.005,Low Risk,Platinum,0.3447538752011144
cust_0872,322,14337.03105,4616523.998,251,Debit Card,0,0,0.0,Low Risk,Gold,0.09485491216815706
cust_0873,806,16113.41332,12987411.14,165,Debit Card,0,0,0.0,Low Risk,Platinum,0.2668500680404011
cust_0874,681,19821.85222,13498681.36,341,Credit Card,0,0,0.0,Low Risk,Platinum,0.2773550479415788
cust_0875,103,2703.770669,278488.3789,141,Debit Card,0,0,0.005,Low Risk,Bronze,0.008722052074646651
cust_0876,866,19303.39952,16716743.99,120,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.34347601866598537
cust_0877,883,12027.94413,10620674.67,338,Credit Card,0,0,0.0,Low Risk,Platinum,0.21822114721506114
cust_0878,40,16266.93062,650677.2246,161,Credit Card,0,0,0.005,Low Risk,Bronze,0.016369351272947332
cust_0879,235,13006.88194,3056617.256,105,Wallet Balance,0,0,0.005,Low Risk,Silver,0.0658037808262582
cust_0880,832,11405.0554,9489006.091,338,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.19496895060327865
cust_0881,89,14075.34369,1252705.588,92,Debit Card,0,0,0.025,Low Risk,Bronze,0.040739122892847035
cust_0882,100,6411.970704,641197.0704,204,UPI,0,0,0.0,Low Risk,Bronze,0.013174564200602173
cust_0883,144,18486.18775,2662011.037,40,UPI,1,1,0.985,Critical Risk,Silver,0.6456958757746503
cust_0884,82,2314.698515,189805.2783,54,Wallet Balance,1,1,0.995,Critical Risk,Bronze,0.6008998958978657
cust_0885,589,6367.44337,3750424.145,89,Debit Card,1,1,0.99,Critical Risk,Silver,0.671059309779702
cust_0886,571,632.9354405,361406.1365,135,UPI,0,0,0.0,Low Risk,Bronze,0.007425748755902056
cust_0887,229,5433.747722,1244328.228,2,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6255669947402921
cust_0888,603,4372.079412,2636363.885,97,Debit Card,0,0,0.005,Low Risk,Silver,0.057168908222574845
cust_0889,866,1002.120905,867836.7037,56,Debit Card,1,1,0.975,Critical Risk,Bronze,0.6028312891563932
cust_0890,395,9840.563536,3887022.597,360,Debit Card,0,0,0.0,Low Risk,Gold,0.07986597431180012
cust_0891,513,9378.034477,4810931.687,124,UPI,0,0,0.0,Low Risk,Gold,0.09884937299472231
cust_0892,781,1564.131424,1221586.642,185,Credit Card,0,0,0.005,Low Risk,Bronze,0.02809972734527176
cust_0893,798,5244.392123,4185024.914,125,Wallet Balance,0,0,0.0,Low Risk,Gold,0.08598897586387443
cust_0894,197,19066.90999,3756181.268,334,Wallet Balance,0,0,0.0,Low Risk,Gold,0.0771776003803234
cust_0895,274,2223.625124,609273.284,264,Credit Card,0,0,0.0,Low Risk,Bronze,0.012518631737918375
cust_0896,590,6107.322791,3603320.447,340,UPI,0,0,0.0,Low Risk,Silver,0.0740367957931082
cust_0897,653,726.8893451,474658.7424,191,UPI,0,0,0.0,Low Risk,Bronze,0.009752730266257762
cust_0898,800,2986.25518,2389004.144,338,Wallet Balance,0,0,0.0,Low Risk,Silver,0.04908645083327979
cust_0899,583,13990.94818,8156722.788,215,Credit Card,0,0,0.0,Low Risk,Platinum,0.16759475830103662
cust_0900,968,7340.662848,7105761.637,221,Credit Card,0,0,0.0,Low Risk,Gold,0.1460008431143208
cust_0901,562,9047.010648,5084419.984,199,Credit Card,0,0,0.0,Low Risk,Gold,0.10446868925998867
cust_0902,967,3147.998119,3044114.181,344,Credit Card,0,0,0.0,Low Risk,Silver,0.06254688232828208
cust_0903,372,13645.98206,5076305.325,174,Debit Card,0,0,0.005,Low Risk,Gold,0.10730195877899194
cust_0904,881,15032.91675,13243999.65,217,Debit Card,0,0,0.0,Low Risk,Platinum,0.27212214733424916
cust_0905,80,3630.42987,290434.3896,206,Wallet Balance,0,0,0.01,Low Risk,Bronze,0.011967504669759179
cust_0906,235,909.4193378,213713.5444,67,Credit Card,1,1,0.985,Critical Risk,Bronze,0.5953911348651041
cust_0907,287,1628.013275,467239.8099,174,Debit Card,0,0,0.0,Low Risk,Bronze,0.009600294756126362
cust_0908,819,13144.34469,10765218.3,78,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8211910599316541
cust_0909,667,2718.856944,1813477.582,323,UPI,0,0,0.005,Low Risk,Silver,0.040261207097386315
cust_0910,572,9883.437495,5653326.247,42,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7161579068687691
cust_0911,545,3061.304203,1668410.791,64,Debit Card,1,1,1.0,Critical Risk,Silver,0.6342805450831126
cust_0912,437,3411.259484,1490720.394,329,Debit Card,0,0,0.0,Low Risk,Silver,0.03062957153507913
cust_0913,127,97.1664618,12340.14065,199,UPI,0,0,0.005,Low Risk,Bronze,0.0032535507143481883
cust_0914,733,6423.276875,4708261.949,90,Wallet Balance,1,1,0.995,Critical Risk,Gold,0.6937398358224826
cust_0915,712,1805.047349,1285193.712,7,Credit Card,1,1,1.0,Critical Risk,Bronze,0.626406650701619
cust_0916,417,7885.285894,3288164.218,263,Debit Card,0,0,0.0,Low Risk,Silver,0.06756133580763135
cust_0917,638,11959.70835,7630293.927,122,Debit Card,0,0,0.0,Low Risk,Gold,0.1567783164511576
cust_0918,41,7356.963639,301635.5092,164,Debit Card,0,0,0.0,Low Risk,Bronze,0.006197652117558283
cust_0919,787,14104.5818,11100305.88,116,Credit Card,0,0,0.0,Low Risk,Platinum,0.22807604590450078
cust_0920,469,14831.62084,6956030.175,13,Debit Card,1,1,0.99,Critical Risk,Gold,0.7369243369198392
cust_0921,297,13935.16168,4138743.02,20,UPI,1,1,0.995,Critical Risk,Gold,0.6820380298724211
cust_0922,597,18734.90406,11184737.72,201,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.22981085217234765
cust_0923,601,4753.512597,2856861.071,309,Debit Card,0,0,0.0,Low Risk,Silver,0.05869942538666126
cust_0924,42,3797.234498,159483.8489,254,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.0032768867845597485
cust_0925,632,12198.13267,7709219.847,86,UPI,1,1,0.995,Critical Risk,Platinum,0.7553999935425437
cust_0926,279,11901.59142,3320544.006,180,Wallet Balance,0,0,0.0,Low Risk,Silver,0.06822663765553558
cust_0927,459,10206.86569,4684951.352,237,UPI,0,0,0.0,Low Risk,Gold,0.09626087705784059
cust_0928,33,97.02029797,3201.669833,353,Wallet Balance,0,0,0.015,Low Risk,Bronze,0.009065784150787955
cust_0929,276,11109.21222,3066142.572,61,Credit Card,1,1,1.0,Critical Risk,Silver,0.662999495830219
cust_0930,665,18656.63316,12406661.05,215,Credit Card,0,0,0.0,Low Risk,Platinum,0.2549174973871424
cust_0931,90,6698.208005,602838.7205,215,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.01238642188567947
cust_0932,616,19352.30787,11921021.65,358,Debit Card,0,0,0.0,Low Risk,Platinum,0.24493914946728906
cust_0933,948,7141.566017,6770204.584,90,Wallet Balance,1,1,0.99,Critical Risk,Gold,0.733106210961751
cust_0934,524,2805.691505,1470182.349,96,UPI,0,0,0.005,Low Risk,Silver,0.03320757991206912
cust_0935,160,7974.084264,1275853.482,61,Wallet Balance,1,1,0.995,Critical Risk,Bronze,0.6232147386273692
cust_0936,929,9897.280145,9194573.255,56,UPI,1,1,1.0,Critical Risk,Platinum,0.7889192905537911
cust_0937,458,12592.99356,5767591.05,220,Credit Card,0,0,0.0,Low Risk,Gold,0.11850568581612707
cust_0938,708,10102.51446,7152580.237,94,Debit Card,0,0,0.01,Low Risk,Gold,0.15296281671020376
cust_0939,399,10739.00536,4284863.139,40,Debit Card,1,1,0.995,Critical Risk,Gold,0.6850403344331145
cust_0940,819,491.1000968,402210.9793,337,UPI,0,0,0.0,Low Risk,Bronze,0.008264158733085381
cust_0941,774,5079.867181,3931817.198,319,Debit Card,0,0,0.0,Low Risk,Gold,0.08078636115378413
cust_0942,91,6220.826192,566095.1835,248,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.011631458849336033
cust_0943,709,19741.89987,13997007.01,217,Debit Card,0,0,0.015,Low Risk,Platinum,0.2965940580241361
cust_0944,581,5918.399092,3438589.873,154,Wallet Balance,0,0,0.0,Low Risk,Silver,0.07065210546442162
cust_0945,466,17932.61119,8356596.814,351,UPI,0,0,0.005,Low Risk,Platinum,0.17470153499907598
cust_0946,220,6101.676649,1342368.863,62,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6275814185418069
cust_0947,419,1931.245518,809191.8718,240,Credit Card,0,0,0.0,Low Risk,Bronze,0.016626324039478245
cust_0948,379,4959.871807,1879791.415,190,Wallet Balance,0,0,0.0,Low Risk,Silver,0.03862374584027467
cust_0949,726,5463.839414,3966747.415,146,Debit Card,0,0,0.0,Low Risk,Gold,0.08150406622084001
cust_0950,930,19565.18939,18195626.13,10,Credit Card,1,1,0.99,Critical Risk,Platinum,0.9678623516640438
